 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
 1               "RASH"     2508      1725      2157      1931      1640      2766      2797      2041      1784      1943      1037     22329
 1               "RASH"        1         2         2         1         1         3         2         2         2         0         3        19
 2           "BLEEDING"      781       626       798       661       613      1037      1021       704       643       706       388      7978
 2           "BLEEDING"        0         0         0         6         4         9         4         3         1         0         0        27
 3         "WRIST PAIN"      482       316       441       380       325       558       541       403       336       371       210      4363
 3         "WRIST PAIN"        0         0         0         1         1         0         0         0         0         0         1         3
 4           "LEG PAIN"     1374      1081      1339      1237      1217      1844      1732      1202      1009      1213       619     13867
 4           "LEG PAIN"        0         0         5        11        24        28        38        17         5         1         1       130
 5           "EAR PAIN"     1033       716      1009       953       941      1368      1282       876       725       876       446     10225
 5           "EAR PAIN"        1         1         1        11        22        42        34        11         4         2         0       129
 6           "HEADACHE"     2457      1753      2385      2187      2016      3016      2947      2134      1765      2074      1138     23872
 6           "HEADACHE"        1         0         4        13        23        41        36        15         5         4         2       144
 7          "BACK PAIN"     1393      1196      2425      2978      4110      3991      2597      1312      1042      1129       575     22748
 7          "BACK PAIN"        0         2         7       152       237       384       404       134        29         5         2      1356
 8          "BODY PAIN"     1286       874      1109       968       824      1392      1447      1107       922      1051       542     11522
 8          "BODY PAIN"        0         2         0         5         0         0         0         4         1         0         0        12
 9      "SHOULDER PAIN"      585       414       548       461       480       606       670       506       400       473       256      5399
 9      "SHOULDER PAIN"        0         1         0         0         1         0         0         0         1         0         0         3
10           "VOMITING"     1712      1658      3570      4382      6041      5811      3563      1787      1327      1426       780     32057
10           "VOMITING"        0         1        14       248       368       611       587       209        42        21         3      2104
11 "BREATHING PROBLEMS"     1082       833      1024       941       772      1294      1308       926       835      1001       506     10522
11 "BREATHING PROBLEMS"        0         1         1         1         3         1         2         1         2         1         2        15
12     "PENIS PROBLEMS"      150        85       120       108        86       160       134       131       124       114        73      1285
12     "PENIS PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
13           "DIARRHEA"      349       308       680       768      1085      1136       712       379       251       301       177      6146
13           "DIARRHEA"        0         0         3        52        64       112       111        38        12         6         0       398
14    "FEM UG PROBLEMS"       98        93       112        89       105       163       155        87        81        97        57      1137
14    "FEM UG PROBLEMS"        0         0         0         0         1         1         1         0         0         0         0         3
15              "COUGH"      988       662       906       748       685      1066      1079       850       753       821       411      8969
15              "COUGH"        0         1         2         0         2         1         1         2         0         0         0         9
16      "NECK PROBLEMS"      379       284       428       431       469       628       473       307       233       287       169      4088
16      "NECK PROBLEMS"        0         0         0        13        12        34        48        10         2         0         0       119
17     "HEART PROBLEMS"     1760      1301      1527      1338      1206      1870      2186      1515      1278      1461       782     16224
17     "HEART PROBLEMS"        1         0         4         0         1         1         3         0         3         1         3        17
18               "CODE"       82        45        74        60        47        78       106        59        67        60        31       709
18               "CODE"        0         0         0         0         0         0         0         1         0         0         0         1
19          "KNEE PAIN"      575       415       530       478       390       689       668       533       453       480       290      5501
19          "KNEE PAIN"        0         0         0         0         2         0         1         1         0         0         0         4
20        "MED RELATED"     1113       769      1076       876       726      1250      1212       945       801       816       434     10018
20        "MED RELATED"        0         0         0         1         0         0         0         1         0         0         0         2
21            "ALLERGY"      215       156       151       165       149       204       180       155       150       146        86      1757
21            "ALLERGY"        0         0         0         1         0         0         1         0         0         0         0         2
22         "ELBOW PAIN"      159       111       131       138       117       212       178       145       110       133        68      1502
22         "ELBOW PAIN"        0         0         0         0         0         1         0         0         1         0         0         2
23          "HAND PAIN"     1674      1191      1540      1317      1137      1823      1830      1376      1215      1348       700     15151
23          "HAND PAIN"        0         0         0         4         1         1         3         1         5         1         1        17
24    "DENTAL PROBLEMS"      505       363       462       429       330       588       539       420       338       407       268      4649
24    "DENTAL PROBLEMS"        0         0         0         0         1         0         0         0         1         0         0         2
25    "MENTAL PROBLEMS"     2288      1615      2261      2110      2033      3085      2730      1970      1698      1898      1029     22717
25    "MENTAL PROBLEMS"        2         4         5        26        51        77        75        20        14         5         0       279
26           "ACCIDENT"      435       322       445       356       327       508       571       389       306       387       216      4262
26           "ACCIDENT"        0         0         1         0         0         0         1         0         0         0         0         2
27          "SIDE PAIN"      630       460       583       462       425       707       744       544       435       505       274      5769
27          "SIDE PAIN"        0         4         0         1         2         0         0         2         0         1         0        10
28         "CHEST PAIN"     1123       795       994       881       784      1297      1296      1027       811       920       486     10414
28         "CHEST PAIN"        0         1         1         1         0         2         0         0         4         1         0        10
29         "ANKLE PAIN"      859       620       786       660       551       949       990       706       636       746       368      7871
29         "ANKLE PAIN"        0         2         0         0         0         0         0         3         0         1         1         7
30         "THUMB PAIN"      235       119       209       139       152       195       221       169       147       166        80      1832
30         "THUMB PAIN"        0         0         0         0         0         1         0         0         1         0         0         2
31              "FEVER"     2428      1728      2179      1855      1568      2773      2845      2056      1763      1969      1132     22296
31              "FEVER"        0         3         4         4         1         5         2         0         2         2         2        25
32         "FACIAL LAC"      723       526       807       766       791      1035       930       645       514       611       351      7699
32         "FACIAL LAC"        0         1         0        16        16        36        40        11         1         0         1       122
33           "ABD PAIN"     1654      1646      3789      4616      6505      6329      3690      1812      1221      1376       753     33391
33           "ABD PAIN"        0         2        16       263       424       695       658       219        54        13        10      2354
34           "OVERDOSE"      281       203       241       209       213       303       320       226       201       230       117      2544
34           "OVERDOSE"        0         0         0         0         0         0         1         0         0         0         1         2
35     "MOUTH PROBLEMS"      116        65        96        90        84       138       123        94        87        92        61      1046
35     "MOUTH PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
36    "THROAT PROBLEMS"      584       385       500       466       392       677       672       532       359       454       263      5284
36    "THROAT PROBLEMS"        0         2         0         2         1         1         0         0         0         0         0         6
37       "EYE PROBLEMS"     2008      1462      2079      1941      1944      2828      2451      1713      1442      1689       842     20399
37       "EYE PROBLEMS"        0         1         6        30        36        76        76        16         8         3         2       254
38    "SPEECH PROBLEMS"      692       504       628       560       504       799       794       585       495       631       330      6522
38    "SPEECH PROBLEMS"        0         0         1         0         1         1         1         0         2         0         0         6
39              "WOUND"      683       549       601       585       474       795       819       586       544       588       302      6526
39              "WOUND"        0         1         0         1         1         0         0         0         0         1         0         4
40    "URINARY PROBLEM"     1293      1060      1427      1294      1222      1744      1715      1199       996      1159       621     13730
40    "URINARY PROBLEM"        0         1         1        19        29        46        49        10         5         3         3       166
41        "FINGER PAIN"      317       205       269       240       203       393       374       256       235       246       143      2881
41        "FINGER PAIN"        0         0         0         1         0         2         0         0         0         0         0         3
42              "OTHER"      532       399       513       443       370       673       633       468       384       433       246      5094
42              "OTHER"        0         0         1         1         1         1         1         1         0         0         0         6
43                "LOC"      632       459       614       513       436       761       792       573       493       585       299      6157
