 1               "RASH"        27       292      1943      5605      7630      4995      1591       230        16         0       22329
 1               "RASH"         0         0         3         7         6         1         2         0         0         0          19
 2           "BLEEDING"        11       129       745      2088      2822      1627       486        64         6         0        7978
 2           "BLEEDING"         0         1         7        10         7         1         0         1         0         0          27
 3         "WRIST PAIN"         4        69       351      1090      1516       947       330        50         6         0        4363
 3         "WRIST PAIN"         0         0         0         0         1         1         1         0         0         0           3
 4           "LEG PAIN"        17       205      1256      3563      4657      3114       914       129        12         0       13867
 4           "LEG PAIN"         0         3        14        34        37        37         2         3         0         0         130
 5           "EAR PAIN"        14       132       903      2513      3541      2310       697       105        10         0       10225
 5           "EAR PAIN"         1         2        10        29        45        28        10         4         0         0         129
 6           "HEADACHE"        33       362      1995      5950      8129      5478      1632       277        16         0       23872
 6           "HEADACHE"         0         3        10        29        42        46        13         1         0         0         144
 7          "BACK PAIN"        38       376      2096      5483      7676      5109      1652       289        29         0       22748
 7          "BACK PAIN"         0        35       119       319       438       319       102        22         2         0        1356
 8          "BODY PAIN"        14       163       968      2824      3989      2651       785       116        12         0       11522
 8          "BODY PAIN"         0         0         1         4         2         3         2         0         0         0          12
 9      "SHOULDER PAIN"         3        88       486      1341      1868      1168       384        56         5         0        5399
 9      "SHOULDER PAIN"         0         0         0         0         1         1         1         0         0         0           3
10           "VOMITING"        73       544      2853      7775     10594      7268      2403       481        66         0       32057
10           "VOMITING"         7        50       193       519       642       471       174        40         8         0        2104
11 "BREATHING PROBLEMS"        14       160       917      2636      3601      2344       736       105         9         0       10522
11 "BREATHING PROBLEMS"         0         0         1         1         4         8         1         0         0         0          15
12     "PENIS PROBLEMS"         0        17       112       326       448       290        82        10         0         0        1285
12     "PENIS PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
13           "DIARRHEA"        12        98       524      1549      2003      1362       501        88         9         0        6146
13           "DIARRHEA"         2         9        40        93       135        82        29         7         1         0         398
14    "FEM UG PROBLEMS"         0        14       128       298       368       240        77        12         0         0        1137
14    "FEM UG PROBLEMS"         0         0         1         2         0         0         0         0         0         0           3
15              "COUGH"        11       149       694      2341      3045      2023       613        87         6         0        8969
15              "COUGH"         0         0         2         3         3         1         0         0         0         0           9
16      "NECK PROBLEMS"         5        62       373      1011      1421       855       315        43         3         0        4088
16      "NECK PROBLEMS"         0         0        10        30        39        30        10         0         0         0         119
17     "HEART PROBLEMS"        32       235      1442      4128      5578      3548      1073       176        12         0       16224
17     "HEART PROBLEMS"         0         0         1         4         7         3         1         1         0         0          17
18               "CODE"         1        15        58       171       262       151        47         4         0         0         709
18               "CODE"         0         0         0         1         0         0         0         0         0         0           1
19          "KNEE PAIN"        10        72       454      1359      1904      1251       388        58         5         0        5501
19          "KNEE PAIN"         0         0         0         0         1         3         0         0         0         0           4
20        "MED RELATED"        13       145       889      2496      3405      2225       736       100         9         0       10018
20        "MED RELATED"         0         0         0         0         1         0         1         0         0         0           2
21            "ALLERGY"         1        31       156       423       582       415       127        22         0         0        1757
21            "ALLERGY"         0         0         0         1         1         0         0         0         0         0           2
22         "ELBOW PAIN"         2        17       122       387       510       353        97        13         1         0        1502
22         "ELBOW PAIN"         0         0         1         0         0         1         0         0         0         0           2
23          "HAND PAIN"        18       208      1310      3731      5206      3459      1058       157         4         0       15151
23          "HAND PAIN"         0         0         2         5         4         2         4         0         0         0          17
24    "DENTAL PROBLEMS"         7        73       404      1215      1609      1003       295        42         1         0        4649
24    "DENTAL PROBLEMS"         0         0         0         1         1         0         0         0         0         0           2
