 1              "FEVER"        40       480      2704      7598      9801      5991      1716       235        15         0       28580
 1              "FEVER"         0         0         4         2        16         6         1         0         0         0          29
 2               "RASH"        34       442      2754      7570     10194      5829      1727       255        19         0       28824
 2               "RASH"         0         0         1         4        11         7         2         0         0         0          25
 3        "MED RELATED"        19       188      1282      3514      4555      2610       770       123         9         0       13070
 3        "MED RELATED"         0         0         2         3         5         3         1         0         0         0          14
 4      "NECK PROBLEMS"        10       100       556      1420      1855      1174       312        50         5         0        5482
 4      "NECK PROBLEMS"         2         5        19        43        59        34        10         2         1         0         175
 5          "BACK PAIN"        69       587      2984      7953      9958      6053      1820       288        32         0       29744
 5          "BACK PAIN"         2        35       230       476       564       392       126        26         2         0        1853
 6          "BODY PAIN"        21       259      1459      3861      5193      3185       893       115         9         0       14995
 6          "BODY PAIN"         0         0         3         3         5         4         0         0         0         0          15
 7    "DENTAL PROBLEMS"        14        92       588      1644      1996      1205       345        36         2         0        5922
 7    "DENTAL PROBLEMS"         0         0         1         2         0         2         1         0         0         0           6
 8           "DIARRHEA"        22       148       819      2169      2630      1810       500        77        11         0        8186
 8           "DIARRHEA"         0        12        53       126       143        97        34         9         0         0         474
 9    "URINARY PROBLEM"        36       317      1798      4793      6079      3700      1069       175        15         0       17982
 9    "URINARY PROBLEM"         1         2        22        37        58        37        12         2         0         0         171
10     "HEART PROBLEMS"        23       297      2007      5682      7156      4407      1310       181         6         0       21069
10     "HEART PROBLEMS"         0         0         4         6         8         4         3         0         0         0          25
11              "OTHER"         8       110       629      1650      2220      1426       385        69         3         0        6500
11              "OTHER"         0         1         0         2         0         1         0         0         0         0           4
12           "HEADACHE"        45       529      3012      8165     10676      6480      1780       258        19         0       30964
12           "HEADACHE"         1         2        22        60        59        43        15         2         0         0         204
13           "EAR PAIN"        18       201      1353      3461      4426      2885       780       117         4         0       13245
13           "EAR PAIN"         0         3        22        39        71        32        11         1         0         0         179
14              "WOUND"        22       133       753      2179      2888      1833       509        56         2         0        8375
14              "WOUND"         0         0         0         2         6         0         2         0         0         0          10
15           "ABD PAIN"       105       878      4573     11813     14728      8989      2738       459        42         0       44325
15           "ABD PAIN"         3        83       360       840      1043       649       189        42         4         0        3213
16          "SIDE PAIN"        10       112       695      1936      2516      1621       440        58         6         0        7394
16          "SIDE PAIN"         0         0         1         0         5         1         0         0         0         0           7
17          "HAND PAIN"        26       304      1790      5111      6720      4006      1244       158         6         0       19365
17          "HAND PAIN"         0         0         4         4         6         5         0         0         0         0          19
18       "EYE PROBLEMS"        34       436      2463      6882      8998      5452      1620       217        20         0       26122
18       "EYE PROBLEMS"         0         8        39       106       111        63        20         3         1         0         351
19              "COUGH"        16       180      1107      3138      3998      2465       754       100         8         0       11766
19              "COUGH"         0         0         1         2         3         3         1         0         0         0          10
20                "LOC"        15       141       756      2164      2710      1725       496        54         3         0        8064
20                "LOC"         0         0         0         2         4         1         1         0         0         0           8
21        "ANIMAL BITE"         6        81       357      1045      1407       828       248        34         3         0        4009
21        "ANIMAL BITE"         0         0         0         0         1         1         0         0         0         0           2
22           "VOMITING"       102       852      4422     11250     13962      8507      2698       394        44         0       42231
22           "VOMITING"        12        66       344       753       914       585       190        26         3         0        2893
23  "VOMITING ABD PAIN"        43       330      1696      4267      5141      3171       987       145        22         0       15802
23  "VOMITING ABD PAIN"         6        29       166       442       460       297        99        13         2         0        1514
24  "VOMITING DIARRHEA"        75       595      2986      7618      9569      5807      1788       293        31         0       28762
24  "VOMITING DIARRHEA"         8        54       279       677       864       480       173        26         2         0        2563
25         "THUMB PAIN"         3        39       236       596       784       461       129        13         1         0        2262
25         "THUMB PAIN"         0         0         0         0         0         0         0         0         0         0           0
26          "KNEE PAIN"        12       124       645      1786      2358      1389       400        65         5         0        6784
26          "KNEE PAIN"         0         0         0         2         1         0         0         0         0         0           3
27         "FACIAL LAC"        18       174      1004      2619      3457      2186       667        80         9         0       10214
27         "FACIAL LAC"         0         6        19        54        67        37        16         1         0         0         200
28           "HIP PAIN"         3        97       480      1322      1742      1057       300        46         1         0        5048
28           "HIP PAIN"         0         0         2         1         1         2         0         0         0         0           6
29    "MENTAL PROBLEMS"        43       433      2798      7752      9885      6177      1701       238        21         0       29048
29    "MENTAL PROBLEMS"         2         9        49        85       118        80        33         5         1         0         382
30                 "GI"         2        37       268       750       917       585       135        30         5         0        2729
30                 "GI"         0         1         1         0         1         1         1         0         0         0           5
31           "ACCIDENT"         8        93       525      1516      1982      1164       376        45         5         0        5714
31           "ACCIDENT"         0         0         0         1         3         0         1         0         0         0           5
32         "CHEST PAIN"        15       225      1254      3455      4652      2857       773       112         9         0       13352
32         "CHEST PAIN"         0         0         2         7         4         5         1         0         0         0          19
33    "SPEECH PROBLEMS"        12       153       788      2196      3023      1859       551        70         3         0        8655
33    "SPEECH PROBLEMS"         0         0         2         2         3         0         0         0         0         0           7
34           "LEG PAIN"        20       281      1728      4728      6149      3756      1097       139        10         0       17908
34           "LEG PAIN"         1         6        15        58        42        38        13         1         0         0         174
35           "BLEEDING"        17       178      1097      2858      3544      1972       562        90         6         0       10324
35           "BLEEDING"         0         1         7        22         5         4         0         0         0         0          39
36    "THROAT PROBLEMS"         6        86       667      1726      2378      1448       402        67         2         0        6782
36    "THROAT PROBLEMS"         0         0         0         2         3         1         0         0         0         0           6
37            "SEIZURE"         9       109       638      1788      2351      1430       410        60         3         0        6798
37            "SEIZURE"         0         0         0         1         2         1         1         0         0         0           5
38 "BREATHING PROBLEMS"        12       194      1292      3602      4429      2893       796       118         9         0       13345
38 "BREATHING PROBLEMS"         0         0         1         4         4         4         0         0         0         0          13
39        "THROAT PAIN"         0         5        41       126       162        88        30         2         0         0         454
39        "THROAT PAIN"         0         0         0         0         0         0         0         0         0         0           0
40         "ANKLE PAIN"        12       176      1014      2657      3528      2073       595        82         7         0       10144
40         "ANKLE PAIN"         0         0         0         3         8         1         0         0         0         0          12
41                "SOB"         8        81       397      1175      1437       865       278        41         2         0        4284
41                "SOB"         0         0         2         2         1         0         0         0         0         0           5
42      "NOSE PROBLEMS"        32       291      1436      3660      4680      2816       858       131        13         0       13917
42      "NOSE PROBLEMS"         1        23       100       242       274       187        40         4         2         0         873
43     "SUTURE REMOVAL"         2        20        72       232       330       198        59         7         1         0         921
43     "SUTURE REMOVAL"         0         0         0         0         0         1         0         0         0         0           1
44     "BOWEL PROBLEMS"         1        33       195       620       781       536       163        17         3         0        2349
44     "BOWEL PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
45            "ASSAULT"         2        52       385       971      1305       768       200        30         2         0        3715
45            "ASSAULT"         0         0         0         1         1         1         2         0         0         0           5
46    "KIDNEY PROBLEMS"        10        96       703      1851      2340      1568       417        50         8         0        7043
46    "KIDNEY PROBLEMS"         0         0         1         4         1         2         0         0         0         0           8
47           "MIGRAINE"         1        40       269       735       968       567       158        14         2         0        2754
47           "MIGRAINE"         0         0         0         2         0         1         1         0         0         0           4
48            "ABSCESS"         3        23        90       223       328       202        52         9         1         0         931
48            "ABSCESS"         0         0         0         0         0         1         0         0         0         0           1
49               "CODE"         4        15        96       247       297       175        57         2         0         0         893
49               "CODE"         0         0         1         1         0         0         1         0         0         0           3
50  "PREGNANCY RELATED"        10       134       675      1997      2459      1506       482        62         7         0        7332
50  "PREGNANCY RELATED"         0         7        15        48        53        35        18         0         0         0         176
51    "EATING PROBLEMS"        10       108       686      1843      2400      1532       409        53         7         0        7048
51    "EATING PROBLEMS"         0         0         0         2         2         0         0         0         0         0           4
52  "VOMITING HEADACHE"        13        65       371       929      1192       764       203        35         6         0        3578
52  "VOMITING HEADACHE"         1         3        20        47        53        31        10         1         2         0         168
53     "PENIS PROBLEMS"         5        31       155       460       550       324        90        14         0         0        1629
53     "PENIS PROBLEMS"         0         0         0         1         0         0         0         0         0         0           1
54         "WRIST PAIN"        12        99       564      1454      1952      1135       351        46         3         0        5616
54         "WRIST PAIN"         0         0         0         1         2         1         0         0         0         0           4
55                "FLU"         2        31       240       580       798       478       135        11         3         0        2278
55                "FLU"         0         0         0         1         0         0         0         0         0         0           1
56     "STOOL PROBLEMS"         3        55       307       867      1075       629       196        33         3         0        3168
56     "STOOL PROBLEMS"         0         0         0         0         3         1         0         0         0         0           4
57              "EDEMA"         2        12        89       244       306       192        65         8         1         0         919
57              "EDEMA"         0         0         0         1         1         0         0         0         0         0           2
58   "STOMACH PROBLEMS"         4        83       345      1111      1425       919       246        46         0         0        4179
58   "STOMACH PROBLEMS"         0         0         1         2         0         1         0         0         0         0           4
59     "SINUS PROBLEMS"         5        53       367       874      1112       705       210        17         2         0        3345
59     "SINUS PROBLEMS"         0         0         4         0         3         1         0         0         0         0           8
60      "SHOULDER PAIN"        12       121       681      1784      2390      1492       442        57         3         0        6982
60      "SHOULDER PAIN"         0         0         2         2         2         5         0         0         0         0          11
61        "FINGER PAIN"         4        63       348       992      1219       747       218        30         2         0        3623
61        "FINGER PAIN"         0         0         0         1         0         0         0         0         0         0           1
62            "ALLERGY"         4        30       213       613       780       513       131        18         0         0        2302
62            "ALLERGY"         0         0         0         0         1         0         0         0         0         0           1
63     "VOMITING COUGH"         1         7        81       247       350       204        52         6         0         0         948
63     "VOMITING COUGH"         0         0         0         1         2         0         0         0         0         0           3
64     "MOUTH PROBLEMS"         3        19       118       384       487       269        80        11         3         0        1374
64     "MOUTH PROBLEMS"         0         0         0         0         1         1         0         0         0         0           2
65                "STD"         1        43       205       590       748       493       133        24         1         0        2238
65                "STD"         0         0         0         2         2         0         0         0         0         0           4
66  "DIABETIC PROBLEMS"        10        66       430      1224      1574       974       302        38         3         0        4621
66  "DIABETIC PROBLEMS"         0         0         0         4         2         0         0         0         0         0           6
67        "CHICKEN POX"         0        12       100       258       294       194        54         8         1         0         921
67        "CHICKEN POX"         0         0         0         0         0         0         0         0         0         0           0
68 "WRIST PAIN HAND PAIN"         1        21        82       227       321       197        65        13         0         0         927
68 "WRIST PAIN HAND PAIN"         0         0         0         0         0         0         0         0         0         0           0
69           "OVERDOSE"         1        43       323       842      1114       706       203        33         6         0        3271
69           "OVERDOSE"         0         0         0         0         1         1         0         0         0         0           2
70         "ELBOW PAIN"         4        22       180       458       580       385       120        12         2         0        1763
70         "ELBOW PAIN"         0         0         1         1         1         0         0         0         0         0           3
71        "PELVIC PAIN"         4        21       117       416       459       283        91        15         0         0        1406
71        "PELVIC PAIN"         0         0         0         1         1         0         0         0         0         0           2
72 "SICKLE CELL CRISIS"         1        17        86       261       302       210        55         9         1         0         942
72 "SICKLE CELL CRISIS"         0         0         0         1         1         0         1         0         0         0           3
73    "FEM UG PROBLEMS"         3        25       165       437       529       236        90        17         0         0        1502
73    "FEM UG PROBLEMS"         0         1         0         5         2         1         1         0         0         0          10
74              "FUSSY"         1        24        96       262       301       180        43         6         1         0         914
74              "FUSSY"         0         0         0         2         1         0         0         0         0         0           3
75 "ABD PAIN BACK PAIN"         8        62       355       914      1182       714       197        49         6         0        3487
75 "ABD PAIN BACK PAIN"         0        10        42        90       118        89        18         6         2         0         375
76               "CYST"         1        15        88       244       308       188        67         8         0         0         919
76               "CYST"         0         0         0         0         0         0         0         0         0         0           0
77  "APPENDIX PROBLEMS"         2        12        82       221       307       223        50         6         0         0         903
77  "APPENDIX PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
