 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
 1               "RASH"      942      1078      1114       939      1375      1195      1205       835      1313      1260       862     12118
 1               "RASH"        0         1         0         0         0         2         0         2         0         0         0         5
 2           "HEADACHE"     1002      1100      1248      1082      1669      1372      1202       922      1279      1285       831     12992
 2           "HEADACHE"        1         2         0         7        23        28        21         6         6         1         2        97
 3    "SPEECH PROBLEMS"      306       311       367       275       477       344       350       261       379       374       265      3709
 3    "SPEECH PROBLEMS"        0         0         0         0         1         0         0         1         1         0         0         3
 4         "FACIAL LAC"      319       330       431       379       631       520       392       282       418       377       268      4347
 4         "FACIAL LAC"        0         0         0         6        14        17        15         4         0         1         0        57
 5     "PENIS PROBLEMS"       60        70        57        55        70        66        64        59        79        78        40       698
 5     "PENIS PROBLEMS"        0         1         0         0         1         0         0         0         0         0         0         2
 6 "SICKLE CELL CRISIS"       49        29        45        30        49        39        42        25        45        36        20       409
 6 "SICKLE CELL CRISIS"        0         0         0         0         0         1         0         0         0         0         0         1
 7           "VOMITING"      720       964      1834      3116      4548      2980      1608       721       923       917       557     18888
 7           "VOMITING"        1         0        21       112       290       463       356        89        17         5         1      1355
 8          "SIDE PAIN"      262       273       325       211       373       294       297       216       324       335       222      3132
 8          "SIDE PAIN"        0         0         1         0         1         0         0         0         0         1         0         3
 9  "DIABETIC PROBLEMS"      175       156       152       155       222       199       180       143       200       186       118      1886
 9  "DIABETIC PROBLEMS"        0         0         0         1         0         0         0         0         0         1         0         2
10        "MED RELATED"      434       474       490       403       593       523       577       384       605       582       330      5395
10        "MED RELATED"        0         0         1         1         1         0         1         1         0         1         0         6
11        "THROAT PAIN"       15        18        15        16        31        17        24        13        17        27        13       206
11        "THROAT PAIN"        0         1         0         0         0         0         0         0         0         0         0         1
12                "SOB"      134       135       144       119       224       155       188       129       181       180       105      1694
12                "SOB"        0         0         0         0         0         0         0         0         0         0         0         0
13          "HAND PAIN"      650       715       770       546       901       843       778       606       848       779       543      7979
13          "HAND PAIN"        0         1         0         0         1         0         0         0         2         1         1         6
14  "VOMITING DIARRHEA"      326       559      1213      2518      3622      2338      1025       404       464       412       288     13169
14  "VOMITING DIARRHEA"        0         0        15       100       228       417       303        79        16         6         1      1165
15           "BLEEDING"      349       338       410       310       585       406       412       324       444       437       286      4301
15           "BLEEDING"        0         0         0         3         3         9         4         1         0         1         0        21
16    "MENTAL PROBLEMS"      971       932      1163      1093      1741      1320      1176       781      1148      1206       802     12333
16    "MENTAL PROBLEMS"        2         0         2        17        30        72        36        12         3         3         1       178
17              "FEVER"      982       973      1141       921      1464      1151      1222       901      1312      1251       808     12126
17              "FEVER"        0         1         2         1         1         3         1         1         0         1         0        11
18               "CODE"       39        37        28        27        40        43        43        26        30        44        28       385
18               "CODE"        0         0         0         0         0         0         0         0         0         1         0         1
19           "ABD PAIN"      728       965      1914      3419      5115      3129      1586       749       933       833       563     19934
19           "ABD PAIN"        0         0        24       115       352       526       414       101        29         8         2      1571
20     "HEART PROBLEMS"      742       733       818       615      1007       965       911       634       959       910       576      8870
20     "HEART PROBLEMS"        1         0         1         0         0         0         4         0         0         3         0         9
21    "URINARY PROBLEM"      567       637       760       665      1041       811       707       498       720       697       479      7582
21    "URINARY PROBLEM"        0         3         0         5        13        27        18         5         1         2         0        74
22      "NECK PROBLEMS"      143       160       226       289       419       330       218       136       204       207       113      2445
22      "NECK PROBLEMS"        0         0         2         6        17        37        21         5         4         0         1        93
23        "ANIMAL BITE"      130       150       157       119       195       149       202       116       181       165       117      1681
23        "ANIMAL BITE"        0         0         0         0         1         0         0         0         1         0         0         2
24           "EAR PAIN"      418       437       568       529       744       568       523       338       576       504       321      5526
24           "EAR PAIN"        0         0         0         9        17        17        14         2         0         1         1        61
25      "SHOULDER PAIN"      261       234       275       191       342       284       291       189       283       302       225      2877
25      "SHOULDER PAIN"        0         0         1         0         0         1         0         0         0         0         0         2
26    "KIDNEY PROBLEMS"      253       250       301       223       335       300       291       215       338       310       187      3003
26    "KIDNEY PROBLEMS"        0         0         1         0         0         1         0         1         1         0         0         4
27  "APPENDIX PROBLEMS"       27        32        50        25        35        47        40        30        40        39        31       396
27  "APPENDIX PROBLEMS"        0         0         0         0         0         0         0         0         0         0         1         1
28    "DENTAL PROBLEMS"      198       208       258       168       302       256       224       157       289       261       187      2508
28    "DENTAL PROBLEMS"        0         1         0         0         0         1         1         0         0         0         0         3
29        "PELVIC PAIN"       43        40        61        42        65        45        55        49        58        58        46       562
29        "PELVIC PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
30          "BODY PAIN"      542       490       586       424       691       577       592       440       656       584       457      6039
30          "BODY PAIN"        0         0         1         0         1         0         0         1         0         1         0         4
31                "STD"      100        69        96        99       117        87        93        76       104       105        57      1003
31                "STD"        0         0         0         0         0         0         0         1         0         0         0         1
32              "OTHER"      246       208       258       199       305       248       275       182       278       300       169      2668
32              "OTHER"        0         0         0         0         0         0         1         0         0         0         0         1
33           "LEG PAIN"      541       588       719       655      1019       797       724       473       753       732       447      7448
33           "LEG PAIN"        0         0         1        11        17        35        16         5         0         1         1        87
34    "EATING PROBLEMS"      259       245       296       205       350       295       264       214       303       268       200      2899
34    "EATING PROBLEMS"        0         0         0         0         0         1         0         0         1         0         1         3
35         "CHEST PAIN"      504       465       538       384       658       538       558       401       626       563       407      5642
35         "CHEST PAIN"        0         0         1         0         0         0         1         1         0         0         0         3
36    "THROAT PROBLEMS"      252       221       284       222       330       266       280       205       306       272       191      2829
36    "THROAT PROBLEMS"        0         0         1         0         0         0         1         1         0         1         0         4
37 "ABD PAIN BACK PAIN"       40        60       135       314       487       285       119        54        40        37        29      1600
37 "ABD PAIN BACK PAIN"        0         0         4         8        45        48        40         6         1         0         0       152
38           "MIGRAINE"      107       107       118        85       131       140       129        97       118       110        83      1225
38           "MIGRAINE"        0         0         0         1         0         0         0         0         0         0         0         1
39      "NOSE PROBLEMS"      231       328       596       964      1396       940       497       266       358       332       214      6122
39      "NOSE PROBLEMS"        0         1         5        45        81       134        94        34         8         2         1       405
40  "VOMITING HEADACHE"       74        92       160       239       324       202       139        79        98        95        67      1569
40  "VOMITING HEADACHE"        0         0         0         5        16        23        19         8         3         0         0        74
41          "KNEE PAIN"      261       235       290       208       330       264       301       218       320       295       209      2931
41          "KNEE PAIN"        0         1         0         1         1         0         0         1         0         0         0         4
42                "LOC"      273       266       309       239       373       292       344       233       340       361       229      3259
42                "LOC"        0         0         0         0         0         1         0         1         2         0         0         4
43       "EYE PROBLEMS"      875       894      1063       996      1479      1266      1064       747      1055      1051       706     11196
43       "EYE PROBLEMS"        0         1         3         8        29        50        43        10         3         1         2       150
44          "BACK PAIN"      566       710      1265      2149      3114      1964      1130       544       681       698       437     13258
44          "BACK PAIN"        1         1         7        83       207       330       206        65        15         3         3       921
45     "STOOL PROBLEMS"      108       117       129       112       135       148       142        96       220       144       105      1456
45     "STOOL PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
46            "SEIZURE"      256       228       276       227       342       236       264       214       270       327       194      2834
46            "SEIZURE"        0         1         1         0         1         0         0         0         2         0         0         5
47         "ANKLE PAIN"      376       343       394       317       504       428       439       307       445       446       282      4281
47         "ANKLE PAIN"        0         0         0         0         0         0         1         0         0         0         0         1
48        "FINGER PAIN"      127       123       132       119       170       154       162       116       164       161        97      1525
