 1               "RASH"        26       264      1231      3094      3967      2583       807       130        16         0       12118
 1               "RASH"         0         0         1         2         1         1         0         0         0         0           5
 2           "HEADACHE"        42       285      1359      3345      4197      2702       890       159        13         0       12992
 2           "HEADACHE"         1         1        10        21        25        25        13         1         0         0          97
 3    "SPEECH PROBLEMS"        10        96       343      1004      1151       783       268        52         2         0        3709
 3    "SPEECH PROBLEMS"         0         0         2         0         0         1         0         0         0         0           3
 4         "FACIAL LAC"        12        89       463      1170      1341       913       306        46         7         0        4347
 4         "FACIAL LAC"         0         3         6        11        21        12         2         2         0         0          57
 5     "PENIS PROBLEMS"         2        14        68       175       224       154        53         8         0         0         698
 5     "PENIS PROBLEMS"         0         0         0         1         1         0         0         0         0         0           2
 6 "SICKLE CELL CRISIS"         3         6        42       102       141        75        35         3         2         0         409
 6 "SICKLE CELL CRISIS"         0         0         0         1         0         0         0         0         0         0           1
 7           "VOMITING"        76       443      1971      4780      5902      4016      1386       276        38         0       18888
 7           "VOMITING"         8        34       136       340       430       274       106        24         3         0        1355
 8          "SIDE PAIN"         8        72       296       837      1029       630       212        47         1         0        3132
 8          "SIDE PAIN"         0         1         0         1         0         0         0         1         0         0           3
 9  "DIABETIC PROBLEMS"         4        25       196       506       623       382       129        19         2         0        1886
 9  "DIABETIC PROBLEMS"         0         0         0         0         0         1         1         0         0         0           2
10        "MED RELATED"        11       115       567      1400      1673      1207       355        64         3         0        5395
10        "MED RELATED"         0         0         0         3         3         0         0         0         0         0           6
11        "THROAT PAIN"         1         3        12        57        75        44        10         4         0         0         206
11        "THROAT PAIN"         0         0         0         0         1         0         0         0         0         0           1
12                "SOB"         3        20       171       426       558       373       119        21         3         0        1694
12                "SOB"         0         0         0         0         0         0         0         0         0         0           0
13          "HAND PAIN"        18       162       858      2031      2594      1711       513        87         5         0        7979
13          "HAND PAIN"         0         0         0         1         2         2         0         1         0         0           6
14  "VOMITING DIARRHEA"        40       313      1388      3304      4136      2838       941       181        28         0       13169
14  "VOMITING DIARRHEA"         1        28       117       317       374       229        80        16         3         0        1165
15           "BLEEDING"        10       109       466      1200      1413       779       284        37         3         0        4301
15           "BLEEDING"         0         1         7         6         5         1         1         0         0         0          21
16    "MENTAL PROBLEMS"        30       252      1211      3285      3934      2553       880       170        18         0       12333
16    "MENTAL PROBLEMS"         0         4        15        40        57        41        16         4         1         0         178
17              "FEVER"        33       278      1235      3153      3897      2566       812       142        10         0       12126
17              "FEVER"         0         0         0         2         5         3         1         0         0         0          11
18               "CODE"         1        11        39        95       127        86        22         4         0         0         385
18               "CODE"         0         0         0         0         1         0         0         0         0         0           1
19           "ABD PAIN"        93       499      2123      5037      6338      4077      1439       278        50         0       19934
19           "ABD PAIN"         8        43       146       389       516       310       125        29         5         0        1571
20     "HEART PROBLEMS"        20       200      1001      2319      2822      1821       580       100         7         0        8870
20     "HEART PROBLEMS"         0         1         2         2         2         2         0         0         0         0           9
21    "URINARY PROBLEM"        22       168       778      1866      2489      1616       536        97        10         0        7582
21    "URINARY PROBLEM"         1         4         6        15        21        20         6         0         1         0          74
22      "NECK PROBLEMS"         7        47       251       629       796       510       164        36         5         0        2445
22      "NECK PROBLEMS"         0         0         9        19        35        18         9         2         1         0          93
23        "ANIMAL BITE"         3        34       166       430       573       330       124        20         1         0        1681
23        "ANIMAL BITE"         0         0         1         0         0         1         0         0         0         0           2
24           "EAR PAIN"        13       145       579      1382      1781      1159       386        75         6         0        5526
24           "EAR PAIN"         0         3         8        10        22        11         6         1         0         0          61
25      "SHOULDER PAIN"         2        71       288       736       983       576       176        41         4         0        2877
25      "SHOULDER PAIN"         0         0         0         2         0         0         0         0         0         0           2
26    "KIDNEY PROBLEMS"         2        67       292       756      1017       615       210        41         3         0        3003
26    "KIDNEY PROBLEMS"         0         0         0         0         2         2         0         0         0         0           4
27  "APPENDIX PROBLEMS"         0         7        39        90       153        79        19         8         1         0         396
27  "APPENDIX PROBLEMS"         0         0         0         0         0         1         0         0         0         0           1
28    "DENTAL PROBLEMS"         7        61       251       701       774       489       186        33         6         0        2508
28    "DENTAL PROBLEMS"         0         0         1         0         2         0         0         0         0         0           3
29        "PELVIC PAIN"         3        12        59       139       160       138        45         5         1         0         562
29        "PELVIC PAIN"         0         0         0         0         0         0         0         0         0         0           0
30          "BODY PAIN"        11       119       659      1579      1923      1282       387        72         7         0        6039
30          "BODY PAIN"         0         0         0         2         0         2         0         0         0         0           4
31                "STD"         3        22        90       260       332       208        76        12         0         0        1003
31                "STD"         0         0         0         1         0         0         0         0         0         0           1
32              "OTHER"         6        59       272       695       883       545       175        30         3         0        2668
32              "OTHER"         0         0         0         0         0         1         0         0         0         0           1
33           "LEG PAIN"        18       159       750      1952      2421      1534       522        83         9         0        7448
33           "LEG PAIN"         1         4        12        21        21        21         6         1         0         0          87
34    "EATING PROBLEMS"         8        51       291       764       951       617       181        33         3         0        2899
34    "EATING PROBLEMS"         0         0         0         0         2         1         0         0         0         0           3
35         "CHEST PAIN"        14       111       548      1488      1856      1181       373        65         6         0        5642
35         "CHEST PAIN"         0         0         0         2         0         0         1         0         0         0           3
36    "THROAT PROBLEMS"         9        60       291       740       922       586       178        33        10         0        2829
36    "THROAT PROBLEMS"         0         0         0         2         0         0         2         0         0         0           4
37 "ABD PAIN BACK PAIN"         1        55       185       392       468       358       103        36         2         0        1600
37 "ABD PAIN BACK PAIN"         0         6        19        37        47        27        14         2         0         0         152
38           "MIGRAINE"         3        22       138       321       395       270        64        12         0         0        1225
38           "MIGRAINE"         0         0         0         0         1         0         0         0         0         0           1
39      "NOSE PROBLEMS"        27       147       597      1526      1950      1316       471        80         8         0        6122
39      "NOSE PROBLEMS"         5         8        37        83       142        81        39         8         2         0         405
40  "VOMITING HEADACHE"         6        26       154       379       486       351       133        33         1         0        1569
40  "VOMITING HEADACHE"         0         2         7        15        26        17         5         2         0         0          74
41          "KNEE PAIN"         6        64       300       731       951       645       194        34         6         0        2931
41          "KNEE PAIN"         0         0         0         1         3         0         0         0         0         0           4
42                "LOC"         6        72       336       794      1061       716       232        33         9         0        3259
42                "LOC"         0         0         0         1         1         1         0         0         1         0           4
43       "EYE PROBLEMS"        28       228      1128      2816      3656      2411       769       139        21         0       11196
43       "EYE PROBLEMS"         1         2        12        32        54        36        10         3         0         0         150
44          "BACK PAIN"        36       301      1328      3282      4283      2815       986       198        29         0       13258
44          "BACK PAIN"         6        16        91       208       297       208        73        19         3         0         921
45     "STOOL PROBLEMS"        63        26       134       353       453       311        88        26         2         0        1456
45     "STOOL PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
46            "SEIZURE"         9        71       290       756       917       587       171        29         4         0        2834
46            "SEIZURE"         0         0         1         2         2         0         0         0         0         0           5
47         "ANKLE PAIN"         7        97       413      1161      1348       909       289        56         1         0        4281
47         "ANKLE PAIN"         0         0         0         1         0         0         0         0         0         0           1
48        "FINGER PAIN"         5        30       154       422       489       302       103        17         3         0        1525
48        "FINGER PAIN"         0         0         0         1         1         0         0         0         0         0           2
49   "STOMACH PROBLEMS"         5        30       200       402       545       367       116        16         1         0        1682
49   "STOMACH PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
50                "FLU"         4        14       124       255       286       205        65        13         1         0         967
50                "FLU"         0         0         0         0         0         4         0         0         0         0           4
51  "PREGNANCY RELATED"         6        75       322       817       934       660       240        31         6         0        3091
51  "PREGNANCY RELATED"         0         0         9        35        18        14         8         0         0         0          84
52              "WOUND"        10        68       352       884      1145       694       226        48         8         0        3435
52              "WOUND"         0         0         0         0         0         1         0         0         0         0           1
53                 "GI"         2        16       118       279       383       245        81        13         2         0        1139
53                 "GI"         0         0         0         0         1         0         1         0         0         0           2
54         "WRIST PAIN"         5        49       255       636       727       514       189        25         7         0        2407
54         "WRIST PAIN"         0         0         0         0         0         2         0         0         0         0           2
55        "CHICKEN POX"         1         9        42        96       128        89        29         6         0         0         400
55        "CHICKEN POX"         0         0         0         0         1         0         0         0         0         0           1
56 "WRIST PAIN HAND PAIN"         0         6        36        84       122        90        22         1         0         0         361
56 "WRIST PAIN HAND PAIN"         0         0         0         0         0         0         0         0         0         0           0
57           "OVERDOSE"         0        27       124       389       414       320        94        15         0         0        1383
57           "OVERDOSE"         0         0         0         0         0         1         0         0         0         0           1
58     "MOUTH PROBLEMS"         1         6        51       138       174       116        29        11         0         0         526
58     "MOUTH PROBLEMS"         0         0         0         0         1         0         0         0         0         0           1
59           "HIP PAIN"         8        42       221       548       745       449       153        19         2         0        2187
59           "HIP PAIN"         0         0         0         0         0         1         0         0         0         0           1
60     "SINUS PROBLEMS"         2        34       143       337       416       310       103        20         3         0        1368
60     "SINUS PROBLEMS"         0         0         0         1         2         1         0         0         0         0           4
61         "THUMB PAIN"         2        35        87       270       327       205        57         7         0         0         990
61         "THUMB PAIN"         0         0         0         0         1         0         0         0         0         0           1
62           "ACCIDENT"         8        46       221       631       762       495       149        29         3         0        2344
62           "ACCIDENT"         0         0         0         1         1         1         1         0         0         0           4
63 "BREATHING PROBLEMS"         7       126       593      1410      1859      1208       395        59         6         0        5663
63 "BREATHING PROBLEMS"         0         0         0         3         4         0         0         0         0         0           7
64              "COUGH"         6        93       476      1249      1530      1018       328        56         2         0        4758
64              "COUGH"         0         0         0         2         0         2         1         0         0         0           5
65            "ALLERGY"         2        19        99       251       324       193        76         9         1         0         974
65            "ALLERGY"         0         0         0         1         0         0         0         0         0         0           1
66           "DIARRHEA"         8        66       383       886      1142       807       275        40         8         0        3615
66           "DIARRHEA"         1         4        33        60        83        65        21         2         0         0         269
67  "VOMITING ABD PAIN"        18       177       746      1806      2340      1574       526       110        15         0        7312
67  "VOMITING ABD PAIN"         1        18        77       192       235       161        60        14         1         0         759
68            "ASSAULT"         3        33       174       387       522       311        93        16         2         0        1541
68            "ASSAULT"         0         0         0         0         0         0         0         0         0         0           0
69         "ELBOW PAIN"         1        16        74       203       241       156        55         7         0         0         753
69         "ELBOW PAIN"         0         0         0         0         1         1         0         0         0         0           2
70              "EDEMA"         1         5        51        95       136        88        28         2         0         0         406
70              "EDEMA"         0         0         0         0         1         0         0         0         0         0           1
71              "FUSSY"         0         4        51        94       137        82        30         7         1         0         406
71              "FUSSY"         0         0         0         0         0         0         0         0         0         0           0
72     "VOMITING COUGH"         0         7        38       105       111        80        24         3         1         0         369
72     "VOMITING COUGH"         0         0         0         0         0         0         0         0         0         0           0
73     "BOWEL PROBLEMS"         3        18       105       231       346       233        65        17         0         0        1018
73     "BOWEL PROBLEMS"         0         0         0         1         0         0         0         0         0         0           1
74    "FEM UG PROBLEMS"         0        16        72       195       207        99        46         6         0         0         641
74    "FEM UG PROBLEMS"         0         0         0         2         1         0         0         0         0         0           3
75     "SUTURE REMOVAL"         0        19        34       108       122        82        14         5         1         0         385
75     "SUTURE REMOVAL"         0         0         0         0         0         0         0         0         0         0           0
76               "CYST"         0        11        31        91       119        65        38         5         0         0         360
76               "CYST"         0         0         0         0         1         0         0         0         0         0           1
77            "ABSCESS"         0         6        38       104       124        69        25         5         0         0         371
77            "ABSCESS"         0         0         0         0         0         0         0         0         0         0           0
