 1           "HIP PAIN"         3        25       113       223       350       217        75        13         1         0        1020
 1           "HIP PAIN"         0         0         0         0         1         0         0         0         0         0           1
 2        "MED RELATED"        11        75       261       633       780       513       201        52         5         0        2531
 2        "MED RELATED"         0         0         0         1         1         0         0         0         0         0           2
 3    "SPEECH PROBLEMS"         9        50       177       451       560       368       137        31         2         0        1785
 3    "SPEECH PROBLEMS"         0         0         0         0         0         1         0         0         0         0           1
 4           "HEADACHE"        20       156       599      1533      1858      1381       502       131        17         0        6197
 4           "HEADACHE"         0         2         6        12         7         5         5         1         1         0          39
 5              "FEVER"        14       140       593      1411      1861      1248       437        99        12         0        5815
 5              "FEVER"         0         0         0         1         3         3         0         0         0         0           7
 6  "VOMITING ABD PAIN"        34        98       373       803      1036       751       339       104        22         0        3560
 6  "VOMITING ABD PAIN"         6         9        31        81        79        84        32         9         3         0         334
 7    "MENTAL PROBLEMS"        29       157       590      1359      1817      1252       485       113        18         0        5820
 7    "MENTAL PROBLEMS"         1         3         8        20        30        16         4         1         0         0          83
 8 "ABD PAIN BACK PAIN"         4        19        87       177       220       185        75        16         8         0         791
 8 "ABD PAIN BACK PAIN"         0         0         3        21        19        24         7         1         0         0          75
 9    "THROAT PROBLEMS"         5        31       126       299       421       330       116        24         4         0        1356
 9    "THROAT PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
10              "OTHER"         4        35       141       299       385       287       100        23         3         0        1277
10              "OTHER"         0         0         0         0         0         0         0         0         0         0           0
11          "BACK PAIN"        33       186       640      1480      1896      1382       575       153        25         0        6370
11          "BACK PAIN"         1        19        48        95       112        89        43        11         3         0         421
12  "VOMITING DIARRHEA"        38       190       651      1453      1945      1344       572       160        26         0        6379
12  "VOMITING DIARRHEA"         7        23        41       114       167       104        53        19         6         0         534
13 "BREATHING PROBLEMS"        12        50       229       649       829       570       200        64         2         0        2605
13 "BREATHING PROBLEMS"         0         0         0         0         2         1         0         1         0         0           4
14    "URINARY PROBLEM"        17        95       369       853      1152       752       287        82         6         0        3613
14    "URINARY PROBLEM"         0         2         4        11        17        10         3         2         0         0          49
15           "ABD PAIN"        52       260       962      2219      2836      2105       859       190        38         0        9521
15           "ABD PAIN"         7        23       100       180       204       185        63        14         4         0         780
16    "EATING PROBLEMS"         3        43       123       319       415       283       101        23         4         0        1314
16    "EATING PROBLEMS"         0         0         1         0         0         0         1         0         0         0           2
17          "SIDE PAIN"         7        35       140       352       499       345       105        37         5         0        1525
17          "SIDE PAIN"         0         0         0         0         1         0         0         0         0         0           1
18     "STOOL PROBLEMS"         5        15        57       177       204       160        49         8         1         0         676
18     "STOOL PROBLEMS"         0         0         1         1         0         1         0         0         0         0           3
19              "COUGH"         7        60       226       550       692       463       205        47         6         0        2256
19              "COUGH"         0         0         0         1         1         0         0         0         0         0           2
20    "FEM UG PROBLEMS"         1         5        31        88        88        61        19         7         2         0         302
20    "FEM UG PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
21    "KIDNEY PROBLEMS"         4        34       139       343       431       305       109        19         2         0        1386
21    "KIDNEY PROBLEMS"         0         0         0         0         0         1         0         0         0         0           1
22                "SOB"         7        17        79       195       256       179        73        13         3         0         822
22                "SOB"         0         0         0         0         0         0         1         0         0         0           1
23           "LEG PAIN"        16       110       360       801      1128       791       276        49         7         0        3538
23           "LEG PAIN"         2         2         4         8        13         9         5         0         0         0          43
24     "HEART PROBLEMS"        10        96       423      1002      1271       881       313        58         6         0        4060
24     "HEART PROBLEMS"         0         1         0         0         0         2         1         0         0         0           4
25               "RASH"        21       137       583      1383      1825      1273       464       108        13         0        5807
25               "RASH"         0         0         1         2         0         2         0         0         0         0           5
26  "VOMITING HEADACHE"         3        18        87       182       241       160        67        15         2         0         775
26  "VOMITING HEADACHE"         0         3         6        13         8         5         5         2         1         0          43
27          "HAND PAIN"        17        96       391       919      1182       841       356        67         5         0        3874
27          "HAND PAIN"         0         0         4         2         0         1         0         1         0         0           8
28  "DIABETIC PROBLEMS"         3        31       117       216       301       207        82        13         3         0         973
28  "DIABETIC PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
29         "ANKLE PAIN"         5        39       194       494       625       454       154        43         5         0        2013
29         "ANKLE PAIN"         0         0         0         0         0         0         0         0         0         0           0
30     "SINUS PROBLEMS"         3        16        63       134       186       129        55        16         3         0         605
30     "SINUS PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
31           "BLEEDING"         6        47       214       508       607       403       165        38         4         0        1992
31           "BLEEDING"         0         0         1         5         1         0         0         0         0         0           7
32            "ASSAULT"         2        24        75       176       261       164        63         8         0         0         773
32            "ASSAULT"         0         0         1         0         0         0         0         0         0         0           1
33         "FACIAL LAC"         6        51       210       480       587       419       169        41         5         0        1968
