 1          "SIDE PAIN"         6        35       103       255       308       264        93        23         3         0        1090
 1          "SIDE PAIN"         0         0         0         0         1         1         0         0         0         0           2
 2           "ABD PAIN"        12        87       326       675       869       674       265        60         6         0        2974
 2           "ABD PAIN"         0         0         0         0         1         1         0         0         0         0           2
 3    "URINARY PROBLEM"        15        61       270       564       804       583       255        54        10         0        2616
 3    "URINARY PROBLEM"         0         0         0         0         1         0         0         0         0         0           1
 4               "RASH"        20       129       403      1050      1343       966       405       108        11         0        4435
 4               "RASH"         0         0         0         3         1         2         2         0         0         0           8
 5  "PREGNANCY RELATED"         2        23        90       190       260       173        88        16         1         0         843
 5  "PREGNANCY RELATED"         0         0         0         0         0         2         1         0         0         0           3
 6 "BREATHING PROBLEMS"         5        44       222       448       634       455       191        32         3         0        2034
 6 "BREATHING PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
 7         "WRIST PAIN"         3        15        75       188       241       197        70        19         1         0         809
 7         "WRIST PAIN"         0         0         0         0         0         0         0         0         0         0           0
 8         "CHEST PAIN"        13        48       181       489       615       443       196        39         4         0        2028
 8         "CHEST PAIN"         0         0         0         0         1         0         0         0         0         0           1
 9            "ALLERGY"         1         7        34        67       109        70        29         9         2         0         328
 9            "ALLERGY"         0         0         0         0         0         0         0         0         0         0           0
10          "HAND PAIN"        12        71       298       686       875       653       272        74        10         0        2951
10          "HAND PAIN"         0         1         0         0         1         1         0         0         0         0           3
11     "BOWEL PROBLEMS"         0        10        37        84       118        62        39         8         2         0         360
11     "BOWEL PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
12          "BODY PAIN"         6        60       212       530       683       529       223        52         8         0        2303
12          "BODY PAIN"         0         0         1         1         1         1         0         1         0         0           5
13    "DENTAL PROBLEMS"         4        74        96       218       267       197        93        20         4         0         973
13    "DENTAL PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
14    "THROAT PROBLEMS"         3        24       108       243       289       230        98        17         3         0        1015
14    "THROAT PROBLEMS"         0         0         0         0         1         0         0         0         0         0           1
15              "COUGH"        11        41       183       428       551       356       154        49         9         0        1782
15              "COUGH"         0         0         1         1         0         0         0         0         0         0           2
16      "SHOULDER PAIN"         6        26       110       219       297       252       112        23         3         0        1048
16      "SHOULDER PAIN"         0         0         0         0         0         0         0         0         0         0           0
17           "HEADACHE"        18       109       415      1020      1297      1054       400        96        16         0        4425
17           "HEADACHE"         0         1         1         1         0         2         0         0         1         0           6
18        "PELVIC PAIN"         1         9        26        44        67        45        11         4         0         0         207
18        "PELVIC PAIN"         0         0         0         0         0         0         0         0         0         0           0
19           "MIGRAINE"         2        10        36        92       137       105        39         8         3         0         432
19           "MIGRAINE"         0         0         0         0         0         0         0         0         0         0           0
20         "ELBOW PAIN"         2         2        31        62        85        58        21         4         2         0         267
20         "ELBOW PAIN"         0         0         0         0         0         0         0         0         0         0           0
21    "MENTAL PROBLEMS"        15        96       402       847      1296       917       353        70        12         0        4008
21    "MENTAL PROBLEMS"         0         0         0         1         1         1         0         0         0         0           3
22       "EYE PROBLEMS"        19        63       331       789      1071       785       346        69        12         0        3485
22       "EYE PROBLEMS"         0         0         0         1         1         1         0         0         0         0           3
23           "VOMITING"        16        77       322       739       968       621       260        76         5         0        3084
23           "VOMITING"         0         0         0         1         0         1         0         0         0         0           2
24        "MED RELATED"         5        47       180       418       582       426       176        45         6         0        1885
24        "MED RELATED"         0         0         0         1         1         2         0         0         0         0           4
25           "LEG PAIN"         5        66       236       617       756       571       218        48         7         0        2524
25           "LEG PAIN"         0         0         1         4         1         0         1         0         0         0           7
26  "VOMITING ABD PAIN"         1        14        79       134       213       133        50        16         2         0         642
26  "VOMITING ABD PAIN"         0         0         0         0         0         0         0         0         0         0           0
27          "BACK PAIN"        16        65       255       527       741       540       193        48         7         0        2392
27          "BACK PAIN"         0         0         0         1         1         0         0         0         0         0           2
28           "ACCIDENT"         5        28        79       202       245       184        87        19         2         0         851
28           "ACCIDENT"         0         0         1         0         0         0         0         0         0         0           1
29  "DIABETIC PROBLEMS"         4        18        79       163       228       143        55        17         5         0         712
29  "DIABETIC PROBLEMS"         0         0         0         0         0         0         0         0         0         0           0
30                "LOC"         9        35       104       244       337       253        98        19         5         0        1104
30                "LOC"         0         0         0         0         0         1         0         0         0         0           1
31           "HIP PAIN"         3        29        87       192       220       155        72        11         2         0         771
31           "HIP PAIN"         0         0         0         0         0         1         0         0         0         0           1
32         "FACIAL LAC"         6        45       135       307       377       292       117        28         7         0        1314
32         "FACIAL LAC"         0         0         0         1         1         0         0         0         0         0           2
