 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
 1           "HEADACHE"     5820      5787      5125      6631      5381      5756      6447      6242      3951      6460      3330     60930
 1           "HEADACHE"        1         8         5        23        53        84        61        25        15         3         5       283
 2               "RASH"     5790      5468      4794      6003      4656      5180      6200      6125      4017      6392      3286     57911
 2               "RASH"        5         3         6         2         5         4         8         6         6         6         6        57
 3          "HAND PAIN"     3822      3667      3227      4021      3027      3504      4223      4197      2516      4356      2037     38597
 3          "HAND PAIN"        2         3         4         2         4         2         5         3         4         4         4        37
 4           "LEG PAIN"     3327      3188      2962      3880      3221      3459      3626      3567      2186      3658      1832     34906
 4           "LEG PAIN"        0         7         3        23        48        73        73        16         8         2         3       256
 5           "BLEEDING"     1963      1885      1789      2088      1765      1853      2235      2130      1322      2258      1168     20456
 5           "BLEEDING"        2         3         4         8        13        16         9         4         3         1         1        64
 6      "NECK PROBLEMS"      826       836       898      1198      1170      1073      1018       891       560       888       491      9849
 6      "NECK PROBLEMS"        0         0         3        29        44        60        55        23         4         1         0       219
 7           "ABD PAIN"     3865      4691      6938     10575     13522     10846      6941      4792      2914      4437      2292     71813
 7           "ABD PAIN"        0         6        34       445       798      1343      1154       328        83        24         5      4220
 8           "ACCIDENT"     1149      1025       886      1117       850       971      1183      1188       681      1242       597     10889
 8           "ACCIDENT"        0         4         2         1         0         2         0         0         3         0         1        13
 9  "PREGNANCY RELATED"     1132      1158      1202      1536      1489      1500      1399      1247       795      1321       707     13486
 9  "PREGNANCY RELATED"        0         0         4        29        40        84        59        12         5         1         0       234
10      "SHOULDER PAIN"     1379      1312      1162      1523      1120      1244      1501      1501      1014      1535       771     14062
10      "SHOULDER PAIN"        0         1         1         1         0         3         0         3         1         1         0        11
11            "ASSAULT"      732       664       585       766       573       665       815       746       503       785       428      7262
11            "ASSAULT"        0         0         0         0         0         0         1         0         0         0         0         1
12          "BACK PAIN"     3104      3490      4684      6937      8468      7031      4894      3772      2228      3512      1707     49827
12          "BACK PAIN"        0         3        19       260       436       782       640       204        60        15         4      2423
13         "CHEST PAIN"     2640      2537      2266      2913      2161      2381      3032      2852      1886      2947      1468     27083
13         "CHEST PAIN"        0         5         1         4         3         2         0         1         2         4         6        28
14         "WRIST PAIN"     1110      1059       900      1142       894      1036      1118      1201       764      1168       671     11063
14         "WRIST PAIN"        0         1         1         1         1         0         2         1         1         0         0         8
15     "BOWEL PROBLEMS"      462       490       381       516       369       459       483       464       314       517       284      4739
15     "BOWEL PROBLEMS"        0         0         0         0         1         1         2         0         0         0         0         4
16          "SIDE PAIN"     1497      1431      1229      1549      1233      1315      1594      1585       989      1642       832     14896
16          "SIDE PAIN"        0         0         1         2         2         2         1         0         1         0         1        10
17          "BODY PAIN"     2960      2801      2467      3104      2348      2603      3105      3133      2068      3236      1669     29494
17          "BODY PAIN"        1         4         3         3         1         4         7         6         2         1         3        35
18              "COUGH"     2333      2221      1994      2440      1886      2092      2434      2516      1566      2480      1339     23301
18              "COUGH"        1         2         4         1         3         3         3         1         3         2         1        24
19           "EAR PAIN"     2441      2326      2223      2937      2414      2563      2725      2476      1731      2610      1373     25819
19           "EAR PAIN"        0         2         6        25        34        72        45        27         2         1         1       215
20    "MENTAL PROBLEMS"     5106      5120      4897      6340      5373      5528      5919      5688      3643      5879      3088     56581
20    "MENTAL PROBLEMS"        3         7         7        46        82       137       148        50        17         3         3       503
21           "VOMITING"     4133      4615      6660     10014     12684     10126      6727      4771      2839      4478      2333     69380
21           "VOMITING"        2         3        38       400       682      1196      1039       291        83        20         4      3758
22    "URINARY PROBLEM"     3325      3614      2920      3752      3200      3365      3753      3568      2250      3769      1845     35361
22    "URINARY PROBLEM"        0         5         5        21        45        71        55        10         8         7         1       228
23                "LOC"     1573      1387      1313      1692      1217      1452      1633      1661      1093      1747       918     15686
23                "LOC"        0         3         2         2         0         1         3         1         1         1         1        15
24    "EATING PROBLEMS"     1316      1262      1170      1417      1110      1250      1489      1459       932      1508       764     13677
24    "EATING PROBLEMS"        0         3         0         2         0         2         1         1         2         0         1        12
25              "FEVER"     5626      5413      4786      6009      4544      5281      5979      6028      3883      6433      3363     57345
25              "FEVER"        1         5         8         6         9         6         8         6         8         4         6        67
26        "MED RELATED"     2595      2504      2195      2688      2042      2348      2805      2775      1749      2917      1492     26110
26        "MED RELATED"        0         3         0         3         1         2         4         3         2         2         2        22
27    "KIDNEY PROBLEMS"     1413      1301      1173      1432      1172      1187      1441      1443       929      1489       796     13776
27    "KIDNEY PROBLEMS"        1         1         1         0         1         5         2         0         1         1         1        14
28     "SINUS PROBLEMS"      604       586       504       693       500       588       680       718       429       750       376      6428
28     "SINUS PROBLEMS"        0         1         2         1         0         0         1         1         0         1         0         7
29          "KNEE PAIN"     1296      1313      1163      1474      1109      1206      1472      1531       917      1522       784     13787
29          "KNEE PAIN"        0         0         1         6         2         1         2         1         1         2         1        17
30               "CODE"      191       161       175       188       158       157       181       223       128       192        98      1852
30               "CODE"        0         0         0         0         0         0         0         0         0         0         1         1
31              "OTHER"     1300      1253      1131      1407       995      1168      1428      1389       871      1408       748     13098
31              "OTHER"        1         1         1         4         0         0         0         0         1         0         0         8
32            "SEIZURE"     1336      1295      1166      1479      1102      1284      1466      1411       973      1572       797     13881
32            "SEIZURE"        0         0         1         1         3         0         0         2         0         5         0        12
33  "VOMITING DIARRHEA"     1854      2528      4488      7104      9622      7471      4304      2465      1413      2193      1067     44509
33  "VOMITING DIARRHEA"        0         2        17       340       611      1077       905       274        81        17         2      3326
34  "VOMITING ABD PAIN"      849      1236      2366      3806      5590      4326      2106      1058       644       920       481     23382
34  "VOMITING ABD PAIN"        1         3        11       223       356       604       602       167        29        11         3      2010
35       "EYE PROBLEMS"     4724      4496      4325      5612      4927      4917      5314      4938      3187      5288      2640     50368
35       "EYE PROBLEMS"        1         4         6        57        83       134       126        38        12         6         1       468
36                "STD"      471       408       394       478       376       435       463       485       300       509       246      4565
36                "STD"        0         1         0         1         0         1         0         1         1         0         1         6
37        "ANIMAL BITE"      796       782       674       879       697       755       904       887       519       870       508      8271
37        "ANIMAL BITE"        0         2         0         1         3         2         2         2         2         0         1        15
38     "PENIS PROBLEMS"      326       297       271       341       265       282       336       344       222       369       207      3260
38     "PENIS PROBLEMS"        0         0         0         0         0         0         1         1         0         0         0         2
39 "SICKLE CELL CRISIS"      206       176       162       210       148       167       207       200       117       189       110      1892
39 "SICKLE CELL CRISIS"        0         0         1         0         1         0         0         0         1         0         0         3
40     "HEART PROBLEMS"     4155      3916      3499      4374      3313      3780      4285      4312      2827      4603      2348     41412
40     "HEART PROBLEMS"        1         1         2         4         2         4         7         2         3         4         1        31
41        "FINGER PAIN"      702       732       662       767       587       633       804       769       510       750       443      7359
41        "FINGER PAIN"        1         0         1         0         0         1         0         0         0         0         0         3
42              "WOUND"     1624      1547      1454      1741      1349      1526      1817      1738      1092      1896       947     16731
42              "WOUND"        3         1         0         2         3         3         1         1         1         2         4        21
43         "ANKLE PAIN"     2088      1916      1703      2095      1584      1837      2123      2166      1279      2228      1173     20192
43         "ANKLE PAIN"        0         2         2         0         1         1         3         4         0         5         0        18
44         "FACIAL LAC"     1709      1771      1649      2218      1956      1975      2047      1843      1192      1981       997     19338
44         "FACIAL LAC"        2         5         2        33        31        75        63        28         4         0         2       245
45   "STOMACH PROBLEMS"      855       797       704       854       682       739       893       849       547       940       482      8342
45   "STOMACH PROBLEMS"        0         0         0         0         2         0         1         0         1         1         1         6
46      "NOSE PROBLEMS"     1459      1595      2199      3253      3870      3271      2239      1730      1070      1615       806     23107
46      "NOSE PROBLEMS"        0         0         9        89       189       358       294        76        22         9         1      1047
47           "HIP PAIN"      974      1010       849      1077       837       918      1094      1086       724      1171       624     10364
47           "HIP PAIN"        1         3         2         1         1         0         2         2         1         1         0        14
48    "SPEECH PROBLEMS"     1724      1560      1448      1822      1379      1521      1881      1853      1150      2028      1000     17366
48    "SPEECH PROBLEMS"        0         1         1         0         2         3         1         1         1         0         0        10
49           "MIGRAINE"      576       493       454       626       447       524       592       595       365       610       296      5578
49           "MIGRAINE"        0         2         2         0         1         1         1         0         0         1         0         8
50            "ALLERGY"      452       414       369       514       379       418       516       504       299       515       269      4649
50            "ALLERGY"        0         0         0         1         0         1         0         0         0         1         0         3
51     "SUTURE REMOVAL"      197       153       162       200       172       191       199       227       129       204        93      1927
51     "SUTURE REMOVAL"        0         0         0         0         0         0         1         0         1         0         1         3
52           "OVERDOSE"      644       630       540       669       544       580       681       708       441       704       366      6507
52           "OVERDOSE"        0         1         0         0         0         2         0         0         1         1         0         5
53     "MOUTH PROBLEMS"      276       298       253       327       236       242       319       309       198       301       145      2904
53     "MOUTH PROBLEMS"        0         1         0         1         0         0         0         2         0         0         0         4
54           "DIARRHEA"      796       938      1290      1879      2372      1969      1334       991       560       871       471     13471
54           "DIARRHEA"        0         0         0        76       135       214       172        59        17         5         2       680
55    "THROAT PROBLEMS"     1363      1298      1151      1495      1130      1274      1454      1448       944      1553       810     13920
55    "THROAT PROBLEMS"        0         1         1         0         2         0         0         1         4         2         1        12
56 "BREATHING PROBLEMS"     2642      2496      2288      2860      2021      2390      2886      2923      1874      2840      1470     26690
56 "BREATHING PROBLEMS"        0         4         6         1         3         5         1         4         5         0         4        33
57     "STOOL PROBLEMS"      621       591       605       693       510       553       724       701       439       708       352      6497
57     "STOOL PROBLEMS"        0         1         0         1         3         2         0         0         1         1         0         9
58  "DIABETIC PROBLEMS"      919       838       761       978       699       828       996       977       650       957       512      9115
58  "DIABETIC PROBLEMS"        0         0         1         1         2         2         0         0         3         0         0         9
59              "FUSSY"      181       162       152       233       142       196       200       195       141       205       108      1915
59              "FUSSY"        0         0         0         0         0         0         0         0         1         0         0         1
60    "DENTAL PROBLEMS"     1185      1094       964      1246      1041      1083      1504      1361       844      1423       715     12460
60    "DENTAL PROBLEMS"        1         0         1         1         1         0         4         1         2         1         1        13
61                "FLU"      490       408       367       510       369       410       510       511       343       558       264      4740
61                "FLU"        0         1         0         2         1         1         2         1         0         0         0         8
62                "SOB"      770       766       665       860       681       774       927       936       532       927       500      8338
62                "SOB"        1         1         1         1         0         0         0         0         0         2         1         7
