 1 "BREATHING PROBLEMS"        11       125       664      1743      2264      1545       537       102        11         0        7002
 1 "BREATHING PROBLEMS"         0         0         0         3         1         1         0         0         0         0           5
 2            "ALLERGY"         2        20       102       281       444       276        91        15         2         0        1233
 2            "ALLERGY"         0         0         0         0         1         0         0         0         0         0           1
 3      "NOSE PROBLEMS"         7        74       361       976      1275       886       298        49         4         0        3930
 3      "NOSE PROBLEMS"         0         0         0         2         1         1         0         0         0         0           4
 4           "VOMITING"        19       193       918      2584      3539      2378       748       137        11         0       10527
 4           "VOMITING"         0         0         1         2         4         1         0         0         0         0           8
 5           "HEADACHE"        27       256      1487      3756      5045      3446      1107       179        21         0       15324
 5           "HEADACHE"         0         0         6         0         4         6         1         0         0         0          17
 6       "EYE PROBLEMS"        27       201      1152      3073      4036      2788       929       161        24         0       12391
 6       "EYE PROBLEMS"         0         0         2         2         4         4         0         0         0         0          12
 7        "ANIMAL BITE"         1        31       181       500       660       489       164        25         4         0        2055
 7        "ANIMAL BITE"         0         0         0         0         0         0         1         0         0         0           1
 8  "VOMITING DIARRHEA"         4        84       499      1294      1701      1118       379        63         4         0        5146
 8  "VOMITING DIARRHEA"         0         0         1         2         5         3         0         0         1         0          12
 9           "ABD PAIN"        17       184       954      2561      3400      2299       784       120        12         0       10331
 9           "ABD PAIN"         0         0         0         2         1         1         1         0         0         0           5
10               "RASH"        30       260      1341      3774      4868      3435      1130       182        27         0       15047
10               "RASH"         0         0         2         4         1         3         2         0         0         0          12
11          "HAND PAIN"        28       204       930      2427      3432      2262       759       224        19         0       10285
11          "HAND PAIN"         0         0         1         3         2         4         0         0         0         0          10
12            "SEIZURE"         4        59       347       861      1203       752       259        45         3         0        3533
12            "SEIZURE"         0         1         1         0         0         1         1         0         0         0           4
13                "LOC"        10        65       343      1005      1380       893       332        60         7         0        4095
13                "LOC"         0         0         0         3         1         3         0         0         0         0           7
14         "CHEST PAIN"        18       109       603      1693      2258      1548       514        67         8         0        6818
14         "CHEST PAIN"         0         0         2         0         1         4         1         0         0         0           8
15    "URINARY PROBLEM"        20       125       777      2186      2842      1942       668       124         9         0        8693
15    "URINARY PROBLEM"         0         0         0         2         2         5         0         0         0         0           9
16           "DIARRHEA"         4        46       193       480       716       513       162        28         3         0        2145
16           "DIARRHEA"         0         0         0         0         1         2         0         0         0         0           3
17          "KNEE PAIN"         8        67       314       885      1235       852       262        41         4         0        3668
17          "KNEE PAIN"         0         0         2         0         5         0         1         0         0         0           8
18    "KIDNEY PROBLEMS"         9        76       321       892      1216       799       261        52         7         0        3633
18    "KIDNEY PROBLEMS"         0         0         0         0         0         1         0         0         0         0           1
19              "FEVER"        31       261      1331      3599      4878      3327      1073       191        23         0       14714
19              "FEVER"         0         1         0         3         3         5         1         0         0         0          13
20              "OTHER"         5        48       320       824      1109       787       246        42         6         0        3387
20              "OTHER"         0         0         0         0         3         0         0         0         0         0           3
21    "MENTAL PROBLEMS"        37       234      1223      3372      4451      3102      1072       174        19         0       13684
21    "MENTAL PROBLEMS"         0         1         1         2         3         3         1         0         0         0          11
22              "WOUND"         6        66       379      1035      1408       938       347        59         1         0        4239
22              "WOUND"         0         0         0         0         1         0         1         0         0         0           2
23           "EAR PAIN"         9       101       575      1505      2068      1445       448        83         6         0        6240
23           "EAR PAIN"         0         0         1         1         0         2         0         0         0         0           4
24    "THROAT PROBLEMS"         9        68       343       873      1206       852       254        58         3         0        3666
24    "THROAT PROBLEMS"         0         1         0         0         2         0         0         0         0         0           3
25    "SPEECH PROBLEMS"         5        81       408      1113      1531      1005       334        68         7         0        4552
25    "SPEECH PROBLEMS"         0         0         1         0         5         1         1         0         0         0           8
26         "FACIAL LAC"         4        84       429      1148      1504      1028       363        60         7         0        4627
26         "FACIAL LAC"         0         0         1         1         2         0         0         0         0         0           4
27     "HEART PROBLEMS"        19       190       994      2656      3536      2457       844       158         9         0       10863
27     "HEART PROBLEMS"         0         0         0         2         1         0         1         0         0         0           4
28         "ANKLE PAIN"         3        82       473      1317      1788      1189       386        70         5         0        5313
28         "ANKLE PAIN"         0         0         0         0         3         1         0         0         0         0           4
29         "WRIST PAIN"         7        53       244       686       958       624       220        44         3         0        2839
29         "WRIST PAIN"         0         0         1         2         1         0         0         1         0         0           5
30                "SOB"         3        41       181       503       719       501       168        26         1         0        2143
30                "SOB"         0         0         0         0         0         1         0         0         0         0           1
31           "ACCIDENT"         7        49       266       685       932       658       224        35         6         0        2862
31           "ACCIDENT"         0         0         0         1         1         1         1         0         0         0           4
32  "VOMITING ABD PAIN"         2        39       191       547       679       459       174        29         5         0        2125
32  "VOMITING ABD PAIN"         0         0         0         0         0         0         0         0         0         0           0
33            "ASSAULT"         6        26       184       437       605       420       156        23         3         0        1860
33            "ASSAULT"         0         0         0         0         1         3         0         0         0         0           4
34           "LEG PAIN"        14       161       744      2102      2887      1969       666       117         7         0        8667
34           "LEG PAIN"         0         0         0         2         1         1         0         0         0         0           4
35     "STOOL PROBLEMS"         0        36       162       418       588       367       113        22         1         0        1707
