 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
 1 "BREATHING PROBLEMS"      490       599       670       779       733       638       927       505       612       628       421      7002
 1 "BREATHING PROBLEMS"        0         0         1         0         1         1         0         1         0         1         0         5
 2            "ALLERGY"       74        99       110       135       120       102       184        88       127       105        89      1233
 2            "ALLERGY"        0         0         0         0         0         0         1         0         0         0         0         1
 3      "NOSE PROBLEMS"      266       313       360       450       409       353       534       276       372       356       241      3930
 3      "NOSE PROBLEMS"        0         0         0         0         0         3         0         1         0         0         0         4
 4           "VOMITING"      755       930      1015      1253      1044       885      1410       725       965       891       654     10527
 4           "VOMITING"        0         0         2         1         2         1         1         1         0         0         0         8
 5           "HEADACHE"     1097      1344      1400      1796      1531      1344      1987      1084      1450      1327       964     15324
 5           "HEADACHE"        1         1         2         3         3         3         0         0         0         2         2        17
 6       "EYE PROBLEMS"      856      1018      1164      1434      1232      1071      1701       839      1140      1130       806     12391
 6       "EYE PROBLEMS"        1         1         2         1         3         1         1         0         2         0         0        12
 7        "ANIMAL BITE"      154       183       190       241       218       159       252       126       203       200       129      2055
 7        "ANIMAL BITE"        0         0         0         0         0         0         1         0         0         0         0         1
 8  "VOMITING DIARRHEA"      368       425       472       617       555       435       621       340       500       476       337      5146
 8  "VOMITING DIARRHEA"        1         1         0         0         2         1         3         1         3         0         0        12
 9           "ABD PAIN"      704       952       866      1237      1037       933      1368       679      1033       881       641     10331
 9           "ABD PAIN"        0         1         0         1         0         0         3         0         0         0         0         5
10               "RASH"     1069      1316      1406      1717      1498      1313      2041      1031      1378      1314       964     15047
10               "RASH"        0         1         1         2         1         2         4         1         0         0         0        12
11          "HAND PAIN"      694       922       920      1156      1027       848      1480       717       969       886       666     10285
11          "HAND PAIN"        0         0         2         0         2         0         3         1         0         1         1        10
12            "SEIZURE"      242       298       339       405       331       314       505       252       310       313       224      3533
12            "SEIZURE"        0         0         0         2         0         0         0         0         1         1         0         4
13                "LOC"      271       381       408       462       412       368       537       268       361       374       253      4095
13                "LOC"        0         1         2         1         0         0         0         2         1         0         0         7
14         "CHEST PAIN"      486       602       651       763       654       595       872       479       638       667       411      6818
14         "CHEST PAIN"        0         0         0         1         2         1         3         0         0         1         0         8
15    "URINARY PROBLEM"      630       769       827      1036       851       757      1112       595       796       780       540      8693
15    "URINARY PROBLEM"        0         1         3         1         2         0         1         0         1         0         0         9
16           "DIARRHEA"      172       172       210       255       211       171       307       139       204       187       117      2145
16           "DIARRHEA"        0         0         0         0         1         1         0         0         0         0         1         3
17          "KNEE PAIN"      244       306       353       427       374       337       518       251       295       344       219      3668
17          "KNEE PAIN"        1         1         2         1         0         0         1         1         0         0         1         8
18    "KIDNEY PROBLEMS"      263       318       321       430       338       308       488       267       306       363       231      3633
18    "KIDNEY PROBLEMS"        0         1         0         0         0         0         0         0         0         0         0         1
19              "FEVER"     1092      1282      1303      1720      1469      1286      1961       978      1329      1326       968     14714
19              "FEVER"        0         1         0         3         2         1         0         2         2         1         1        13
20              "OTHER"      211       307       314       402       370       279       443       212       310       303       236      3387
20              "OTHER"        0         0         0         0         1         1         0         0         0         1         0         3
21    "MENTAL PROBLEMS"      964      1206      1280      1658      1429      1184      1716       982      1271      1117       877     13684
21    "MENTAL PROBLEMS"        1         0         0         1         2         3         1         1         2         0         0        11
22              "WOUND"      291       357       414       527       407       345       523       284       403       384       304      4239
22              "WOUND"        0         0         0         0         0         0         0         1         0         1         0         2
23           "EAR PAIN"      460       558       594       752       636       510       832       381       560       562       395      6240
23           "EAR PAIN"        0         0         1         0         0         1         2         0         0         0         0         4
